candle_range,atr_5,volume,alt_btc_ratio,volume_ma_5,ema_divergence,lower_wick,body_size,upper_wick,rsi_7_prev,ema_14_slope,rsi_7,ema_14,ema_7,low,timestamp,binary_label
0.04800001,0.0285999999999999,125876.16,5.919642912841983e-05,101748.796,0.0183235193279878,0.0020000000000002,0.0069999999999996,0.0390000000000001,85.58553161272812,0.0046417711622757,78.181768429784,3.48082848744521,3.4991520067731976,3.509,2024-09-03 02:00:00+00:00,0
0.0330000099999999,0.0301999999999999,111215.87,5.9109143663471045e-05,107194.854,0.0152793159607158,0.0060000000000002,0.0169999999999999,0.0099999999999997,78.181768429784,0.0017562016739725,41.42853000004166,3.4825846891191823,3.497864005079898,3.488,2024-09-03 03:00:00+00:00,0
0.0250000099999999,0.0323999999999999,114102.3,5.905344268880308e-05,116725.878,0.0123246065732991,0.0130000000000003,0.004,0.0079999999999995,41.42853000004166,0.0009887081174424,49.15248405637493,3.4835733972366247,3.495898003809924,3.477,2024-09-03 04:00:00+00:00,0
0.0220000100000002,0.031,77618.55,5.918629405602677e-05,117441.688,0.0115098919190348,0.0090000000000003,0.0129999999999999,0.0,49.15248405637493,0.0025902137017834,57.74642194014749,3.486163610938408,3.497673502857443,3.481,2024-09-03 05:00:00+00:00,0
0.03200001,0.032,72848.93,5.897335755887997e-05,100332.362,0.0070966643297945,0.0019999999999997,0.0300000000000002,0.0,57.74642194014749,-0.0017551481251207,40.99997130001998,3.4844084628132874,3.491505127143082,3.471,2024-09-03 06:00:00+00:00,0
0.0310000100000001,0.0286,91179.78,5.924347002300717e-05,93393.086,0.0073748442524617,0.0010000000000003,0.0279999999999995,0.0020000000000002,40.99997130001998,0.002345538291562,48.24558441060607,3.486754001104849,3.494128845357311,3.473,2024-09-03 07:00:00+00:00,0
0.0530000099999999,0.0326,168711.33,5.882050763901151e-05,104892.178,0.0021764997271138,0.008,0.0439999999999995,0.0010000000000003,48.24558441060607,-0.0038338668139799,28.965503258032868,3.4829201342908696,3.4850966340179834,3.45,2024-09-03 08:00:00+00:00,0
0.01600001,0.0308,70723.69,5.868464857152563e-05,96216.456,-0.0016249742052658,0.0009999999999998,0.0019999999999997,0.0130000000000003,28.965503258032868,-0.0037226845721161,29.999985000007428,3.479197449718753,3.477572475513488,3.454,2024-09-03 09:00:00+00:00,0
0.0290000100000003,0.0322000000000001,101866.48,5.8836532950658896e-05,101066.042,-0.0015917664544708,0.0030000000000001,0.02,0.0060000000000002,29.999985000007428,-0.0004263266291668,43.74997873264913,3.4787711230895866,3.477179356635116,3.453,2024-09-03 10:00:00+00:00,0
0.0230000099999996,0.0304,151564.04,5.897887323943662e-05,116809.064,-0.0005837892013049,0.0099999999999997,0.008,0.0049999999999998,43.74997873264913,0.0006971835880551,47.97295028306397,3.4794683066776417,3.4788845174763368,3.466,2024-09-03 11:00:00+00:00,0
0.0210000099999999,0.0283999999999999,93111.54,5.896676097628123e-05,117195.416,0.0004408556532964,0.0009999999999998,0.0030000000000001,0.0169999999999999,47.97295028306397,0.0010042257763145,44.20287612897586,3.4804725324539563,3.4809133881072527,3.483,2024-09-03 12:00:00+00:00,0
0.09200001,0.0362,318798.78,5.871676890302384e-05,147212.90600000002,-0.0056744870463223,0.016,0.06,0.016,44.20287612897586,-0.0068630043271942,36.74697245609593,3.473609528126762,3.46793504108044,3.413,2024-09-03 13:00:00+00:00,0
