volume_ma_5,volume,atr_5,candle_range,ema_divergence,alt_btc_ratio,ema_14_slope,ema_7_slope,rsi_7,upper_wick,body_to_range,ema_divergence_slope,volume_slope,rsi_7_prev,rsi_7_slope,timestamp,binary_label
5926596.4,9095991.0,0.00426,0.0022000099999999,-0.0017549211745854,9.5323117459437e-06,-0.000182581513217,0.0001893804462247,58.08358887118446,0.0009999999999998,0.0454543388439602,0.0003719619594417,3337777.0,61.956286035868246,-3.872697164683785,2024-09-02 06:00:00+00:00,0
7877801.4,14642528.0,0.00468,0.00580001,-0.0018746485284619,9.492946669379765e-06,-0.0006382373114548,-0.0007579646653314,42.39114307717305,0.0001999999999999,0.6206885850196863,-0.0001197273538765,5546537.0,58.08358887118446,-15.692445794011412,2024-09-02 07:00:00+00:00,0
8367216.4,7103265.0,0.00538,0.0071000099999999,-0.0014116496908664,9.480499951684589e-06,-6.472336594121053e-06,0.0004565265010013,53.60343458376494,0.0021999999999999,0.5774639754028509,0.0004629988375954,-7539263.0,42.39114307717305,11.212291506591887,2024-09-02 08:00:00+00:00,0
9136127.6,9080640.0,0.00538,0.00560001,-0.000701978790067,9.47735835972354e-06,0.0004077239749517,0.0011173948757511,63.82959710332763,0.0008,0.5714275510222219,0.0007096709007994,1977375.0,53.60343458376494,10.226162519562692,2024-09-02 09:00:00+00:00,0
10790965.2,14032402.0,0.00524,0.0055000099999999,0.0001793732551214,9.519900592339873e-06,0.0008066941116248,0.0016880461568132,64.28552521063993,0.0007,0.636362479340943,0.0008813520451884,4951762.0,63.82959710332763,0.4559281073123031,2024-09-02 10:00:00+00:00,0
10519036.0,7736345.0,0.00522,0.00200001,0.0005246063093231,9.49984432237097e-06,0.0004458015634082,0.0007910346176099,73.55744475859953,0.0,0.8999955000224555,0.0003452330542017,-6296057.0,64.28552521063993,9.271919547959598,2024-09-02 11:00:00+00:00,0
8793629.2,6015494.0,0.0044799999999999,0.0021000099999999,0.0007198542509102,9.50269839644319e-06,0.0003730280216204,0.0005682759632075,65.64388987286546,0.0012,0.0,0.000195247941587,-1720851.0,73.55744475859953,-7.913554885734072,2024-09-02 12:00:00+00:00,0
8683157.8,6550908.0,0.00374,0.00340001,0.0005777702712448,9.501347685730891e-06,4.329095207100675e-05,-9.879302759441266e-05,57.92327570331672,0.0012,0.5882335640189178,-0.0001420839796654,535414.0,65.64388987286546,-7.720614169548739,2024-09-02 13:00:00+00:00,0
9012175.6,10725729.0,0.00398,0.00680001,0.0009911566754209,9.510725805075343e-06,0.0006375188251281,0.0010509052293042,78.64554660477803,0.0003999999999999,0.6617637327003991,0.000413386404176,4174821.0,57.92327570331672,20.722270901461314,2024-09-02 14:00:00+00:00,0
7352459.0,5733819.0,0.00372,0.0042000099999999,0.0013434859489547,9.537396142231738e-06,0.0006858496484444,0.0010381789219782,74.53383743052053,0.002,0.2619041383234789,0.0003523292735337,-4991910.0,78.64554660477803,-4.1117091742574985,2024-09-02 15:00:00+00:00,0
6640084.2,4174471.0,0.00414,0.0042000099999999,0.001294383778453,9.534664495672297e-06,0.0003277363619852,0.0002786341914835,59.33305644573666,0.0014999999999999,0.4523798752860162,-4.910217050169141e-05,-1559348.0,74.53383743052053,-15.200780984783876,2024-09-02 16:00:00+00:00,0
6390572.4,4767935.0,0.00464,0.0046000099999999,0.0017443212416785,9.584029534123536e-06,0.0008840381803871,0.0013339756436127,62.11153119210045,9.9999999999989e-05,0.9782587429157784,0.0004499374632255,593464.0,59.33305644573666,2.778474746363792,2024-09-02 17:00:00+00:00,0
6036409.2,4780092.0,0.0044799999999999,0.00260001,0.0020953032180525,9.605715965236811e-06,0.0008994997563355,0.0012504817327094,72.3680877785427,0.0004,0.3846139053311267,0.0003509819763739,12157.0,62.11153119210045,10.256556586442253,2024-09-02 18:00:00+00:00,0
