volume,volume_ma_5,atr_5,ema_divergence,body_size,alt_btc_ratio,candle_range,rsi_7_slope,volume_slope,ema_divergence_slope,rsi_7,rsi_7_prev,lower_wick,upper_wick_ratio,ema_7_prev,timestamp,binary_label
918319.7,1360548.36,0.0048599999999999,0.002284600875703,0.0003999999999999,8.707686507760388e-06,0.0028000099999999,-11.071060378510346,454927.6,-0.0003742814401634,55.371580494988685,66.44264087349903,0.0022999999999999,0.035714158163718,0.5161694039832676,2024-09-03 00:00:00+00:00,0
1002648.9,1049340.1800000002,0.0036999999999999,0.00208183124374,0.0010999999999999,8.705460917111046e-06,0.0037000099999999,9.333921237354282,84329.20000000007,-0.0002027696319629,64.70550173234297,55.371580494988685,0.0011999999999999,0.3783773557368723,0.5161270529874507,2024-09-03 01:00:00+00:00,0
1672019.9,969770.84,0.0035399999999999,0.0017056366081728,0.0015,8.691472291569474e-06,0.00570001,-8.551957943732859,669370.9999999999,-0.0003761946355672,56.15354378861011,64.70550173234297,0.0,0.7368408125599698,0.516345289740588,2024-09-03 02:00:00+00:00,0
885083.6,988292.84,0.0034799999999999,0.001275922208115,0.0010999999999999,8.702273468943761e-06,0.0024000099999999,-39.08051880223853,-786936.2999999999,-0.0004297144000577,17.07302498637158,56.15354378861011,0.0006999999999999,0.2499989583376967,0.516133967305441,2024-09-03 03:00:00+00:00,0
846349.2,1064884.26,0.0034799999999999,0.0008957437744735,0.0003999999999999,8.69557713403321e-06,0.0028000099999999,3.5149983722111102,-38734.40000000002,-0.0003801784336414,20.58802335858269,17.07302498637158,0.0011999999999999,0.4285698979646558,0.5157004754790808,2024-09-03 04:00:00+00:00,0
2269966.1,1335213.5399999998,0.0035599999999999,0.0008637696667908,0.0021999999999999,8.718277971141824e-06,0.0032000099999999,15.882264533164197,1423616.9,-3.197410768274178e-05,36.470287891746885,20.58802335858269,0.0008,0.0624998046881038,0.5152503566093106,2024-09-03 05:00:00+00:00,0
920569.0,1318797.5599999998,0.0035999999999999,0.0004058608412372,0.0035,8.702518211611281e-06,0.00390001,-5.777431307584671,-1349397.1,-0.0004579088255535,30.69285658416221,36.470287891746885,0.0003999999999999,0.0,0.515437767456983,2024-09-03 06:00:00+00:00,0
1713831.2,1327159.8199999998,0.0034799999999999,0.0006196914099196,0.0045,8.74610908106645e-06,0.0051000099999999,22.828006341161363,793262.2,0.0002138305686824,53.52086292532358,30.69285658416221,0.0,0.1176468281434614,0.5147033255927372,2024-09-03 07:00:00+00:00,0
1295620.1,1409267.12,0.0044399999999999,6.135823256592232e-05,0.0057,8.695501302794298e-06,0.0072000099999999,-18.78414879742824,-418211.0999999999,-0.0005583331773537,34.73671412789534,53.52086292532358,0.001,0.0694443479939536,0.5152774941945529,2024-09-03 08:00:00+00:00,0
984949.1,1436987.1,0.0042999999999999,-0.0002569369404662,0.0005,8.68974419947685e-06,0.0021000099999999,4.369278195040067,-310671.0000000001,-0.0003182951730321,39.10599232293541,34.73671412789534,9.9999999999989e-05,0.7142823129413443,0.5142581206459147,2024-09-03 09:00:00+00:00,0
1430034.0,1269000.6800000002,0.0044,-0.0003969309049216,0.0004999999999999,8.668063441896553e-06,0.00370001,4.246433418694672,445084.9,-0.0001399939644554,43.35242574163008,39.10599232293541,0.0014,0.4864851716616998,0.513593590484436,2024-09-03 10:00:00+00:00,0
1455727.7,1376032.4200000002,0.0047,-0.0002646959516535,0.0018,8.699553087757313e-06,0.00540001,6.647386087035088,25693.69999999996,0.000132234953268,49.999811828665166,43.35242574163008,0.0016,0.3703696845005797,0.513220192863327,2024-09-03 11:00:00+00:00,0
