atr_5,volume_ma_5,volume,candle_range,alt_btc_ratio,upper_wick,ema_14_slope,ema_14_prev,rsi_7,lower_wick_ratio,ema_divergence_slope,upper_wick_ratio,ema_divergence,lower_wick,body_to_range,timestamp,binary_label
0.0138,476427.4720000016,364054.06,0.02100001,6.9469159764328456e-06,0.007,0.0019489360602988,0.6593829795477583,68.96535077329123,0.1904760997732858,0.0015170421823229,0.3333331746032502,0.0022701496640773,0.004,0.4761902494332145,2025-02-07 08:00:00+00:00,0
0.014,494134.6140000016,614485.82,0.00900001,6.978759390362714e-06,0.001,0.0023557445855924,0.6613319156080572,71.87484277378144,0.2222219753089163,0.0014937390963739,0.1111109876544581,0.0037638887604513,0.002,0.666665925926749,2025-02-07 09:00:00+00:00,1
0.0142,500920.9640000016,333790.42,0.00900001,6.960615766709771e-06,0.005,0.0017749786408467,0.6636876601936496,71.87484277378144,0.1111109876544581,0.0006121341206281,0.5555549382722909,0.0043760228810794,0.001,0.3333329629633745,2025-02-07 10:00:00+00:00,1
0.0126,447888.2720000015,283192.97,0.00800001,6.9872122762148345e-06,0.001,0.0023383148220671,0.6654626388344963,75.67553250574932,0.1249998437501953,0.0009520197490389,0.1249998437501953,0.0053280426301183,0.001,0.7499990625011719,2025-02-07 11:00:00+00:00,1
0.0114,383211.9280000015,320536.37,0.01000001,6.951563019644648e-06,0.003,0.0017598728457915,0.6678009536565634,71.79474293251269,0.4999995000005,0.0002078780825379,0.2999997000003,0.0055359207126562,0.005,0.1999998000002,2025-02-07 12:00:00+00:00,1
0.0121999999999999,590993.4600000015,1402961.72,0.0250000099999999,7.083012194619724e-06,0.002,0.0040585564663527,0.669560826502355,92.15673625546002,0.1999999200000329,0.0021672567298943,0.0799999680000131,0.0077031774425506,0.005,0.7199997120001139,2025-02-07 13:00:00+00:00,0
0.0133999999999999,692798.7700000014,1123512.37,0.01500001,7.070439225713693e-06,0.004,0.0041840822708389,0.6736193829687078,91.83660349872969,0.3333331111112592,0.0017352776263463,0.2666664888890074,0.009438455068897,0.005,0.3999997333335111,2025-02-07 14:00:00+00:00,0
0.0157999999999999,933752.9700000014,1538561.42,0.0210000099999999,7.010298117760392e-06,0.0,0.0014928713013937,0.6778034652395468,63.63628264473111,0.2380951247166032,-0.0010533513785047,0.0,0.0083851036903923,0.0049999999999998,0.7619043990931472,2025-02-07 15:00:00+00:00,0
0.0169999999999999,1049678.0700000017,862818.47,0.0140000099999999,6.961221396893271e-06,0.002,0.0002271551278746,0.6792963365409406,51.724075505426114,0.2857140816328011,-0.0018975151857077,0.1428570408164005,0.0064875885046845,0.004,0.5714281632655943,2025-02-07 16:00:00+00:00,0
0.0179999999999999,1144824.7480000015,796269.76,0.01500001,6.927711028854379e-06,0.002,-0.0006031322225087,0.6795234916688152,48.38704214366209,0.4666663555557629,-0.0021496378208661,0.1333332444445037,0.0043379506838183,0.007,0.3999997333335111,2025-02-07 17:00:00+00:00,0
0.0153999999999999,959697.7500000016,477326.73,0.01200001,6.925690208455091e-06,0.007,-0.0002560479261741,0.6789203594463065,44.827532104702605,0.1666665277778935,-0.0013085296063569,0.5833328472226273,0.0030294210774614,0.002,0.2499997916668402,2025-02-07 18:00:00+00:00,0
0.0139999999999999,841885.2480000015,534449.86,0.00800001,6.924767509444929e-06,0.0,-0.0010219082026842,0.6786643115201323,41.93543652450712,0.1249998437501953,-0.0016515249467141,0.0,0.0013778961307472,0.001,0.8749989062513672,2025-02-07 19:00:00+00:00,0
0.0161999999999999,829110.0800000016,1474685.58,0.03200001,6.683074310251909e-06,0.0,-0.005018987108993,0.6776424033174481,9.4594505113306,0.031249990234378,-0.0047360877530557,0.0,-0.0033581916223085,0.001,0.9687496972657196,2025-02-07 20:00:00+00:00,0
0.0156,810656.9920000015,770553.03,0.01100001,6.645042850110956e-06,0.006,-0.0046164554944606,0.672623416208455,2.8168986312267066,0.1818180165290759,-0.0031998506520759,0.5454540495872277,-0.0065580422743845,0.002,0.2727270247936138,2025-02-07 21:00:00+00:00,0
0.0152,857296.3880000015,1029466.74,0.01300001,6.641491458292475e-06,0.001,-0.0040009280951992,0.6680069607139943,3.636359008270361,0.9230762130182976,-0.0018613015147032,0.0769230177515248,-0.0084193437890877,0.012,0.0,2025-02-07 22:00:00+00:00,1
0.0158,838453.4920000015,383112.25,0.01500001,6.724914721035202e-06,0.002,-0.0020008043491726,0.6640060326187951,22.413766052351303,0.0666666222222518,0.0003541321417457,0.1333332444445037,-0.0080652116473419,0.001,0.7999994666670223,2025-02-07 23:00:00+00:00,0
0.0172,913332.8060000016,908846.43,0.01500001,6.808060495308129e-06,0.002,-0.0005340304359496,0.6620052282696225,36.065532383815295,0.2666664888890074,0.0015490262803795,0.1333332444445037,-0.0065161853669624,0.004,0.5999996000002666,2025-02-08 00:00:00+00:00,0
0.0128,733125.2940000015,573648.02,0.01000001,6.724747485213846e-06,0.001,-0.001662826377823,0.6614711978336728,29.41173442909691,0.0999999000001,0.0001740732611453,0.0999999000001,-0.006342112105817,0.001,0.7999992000008,2025-02-08 01:00:00+00:00,0
0.0122,659102.5300000015,400439.21,0.00800001,6.728611928702347e-06,0.002,-0.0011744495274466,0.6598083714558498,34.37496240238488,0.4999993750007812,0.0005578846899384,0.2499996875003906,-0.0057842274158785,0.004,0.2499996875003906,2025-02-08 02:00:00+00:00,0
0.0114,525348.8320000016,360698.25,0.00900001,6.73221493077039e-06,0.005,-0.0010178562571203,0.6586339219284032,66.66652525282522,0.4444439506178326,0.0005554326289891,0.5555549382722909,-0.0052287947868894,0.004,0.0,2025-02-08 03:00:00+00:00,0
0.0094,553468.5420000015,523710.8,0.00500001,6.749739693692659e-06,0.002,-0.0010154754228376,0.6576160656712828,68.74984960970397,0.5999988000024,0.0004186577017393,0.3999992000016,-0.0048101370851501,0.003,0.0,2025-02-08 04:00:00+00:00,0
0.0082,498231.7340000015,632662.39,0.00900001,6.787160065140106e-06,0.001,-0.0004800786997927,0.6566005902484452,71.42842857171428,0.666665925926749,0.0007824654089689,0.1111109876544581,-0.0040276716761811,0.006,0.2222219753089163,2025-02-08 05:00:00+00:00,0
0.0078,466187.7600000015,413428.15,0.00800001,6.78163499907026e-06,0.004,-0.0006827348731536,0.6561205115486525,53.84600887612996,0.3749995312505859,0.0004095249050357,0.4999993750007812,-0.0036181467711453,0.003,0.1249998437501953,2025-02-08 06:00:00+00:00,0
0.0102,482876.9280000015,483885.05,0.02000001,6.859999467830345e-06,0.006,0.0006082964432667,0.6554377766754989,53.84600887612996,0.2499998750000625,0.0014367960806448,0.2999998500000749,-0.0021813506905005,0.005,0.4499997750001124,2025-02-08 07:00:00+00:00,0
0.0104,492614.64800000144,409386.85,0.01000001,6.799185432557503e-06,0.001,-0.0005394764158354,0.6560460731187656,55.99984320043904,0.0999999000001,7.3295808769136e-05,0.0999999000001,-0.0021080548817313,0.001,0.7999992000008,2025-02-08 08:00:00+00:00,0
0.011,433781.4460000015,229544.79,0.00800001,6.832146026982297e-06,0.003,0.0001991204396093,0.6555065967029302,60.71413392895089,0.1249998437501953,0.0007012441050909,0.3749995312505859,-0.0014068107766403,0.001,0.4999993750007812,2025-02-08 09:00:00+00:00,0
0.011,369371.8620000015,310614.47,0.00900001,6.777674776555368e-06,0.001,-0.0006274289523385,0.6557057171425396,49.99989705903546,0.1111109876544581,-0.0001972976391362,0.1111109876544581,-0.0016041084157766,0.001,0.7777769135812072,2025-02-08 10:00:00+00:00,0
0.0106,355153.32400000154,342335.46,0.00600001,6.8039950062421975e-06,0.0,-0.0001437717586935,0.655078288190201,55.55544753107425,0.6666655555574074,0.0002752268150874,0.0,-0.0013288816006892,0.004,0.3333327777787037,2025-02-08 11:00:00+00:00,0
0.008,343920.6240000015,427721.55,0.00700001,6.777067984298022e-06,0.003,-0.0005246021908676,0.6549345164315075,47.222130401413104,0.2857138775516035,-0.0001268065168369,0.4285708163274052,-0.0014556881175261,0.002,0.2857138775516035,2025-02-08 12:00:00+00:00,1
0.0092,355700.25600000145,468285.01,0.01600001,6.857377967244592e-06,0.006,0.0007453447679146,0.6544099142406398,60.46501784764536,0.0624999609375244,0.0010160987013069,0.3749997656251464,-0.0004395894162192,0.001,0.5624996484377197,2025-02-08 13:00:00+00:00,1
0.0104,402898.4920000015,465535.97,0.01400001,6.972532592427164e-06,0.001,0.0019792987988594,0.6551552590085544,61.36353873982473,0.2142855612245991,0.0018417838030566,0.0714285204081997,0.0014021943868374,0.003,0.7142852040819971,2025-02-08 14:00:00+00:00,1
0.0114,493915.6780000015,765700.4,0.01400001,6.948810636980569e-06,0.005,0.0011820589590114,0.6571345578074139,67.49988187520671,0.3571426020409985,0.0006837529924257,0.3571426020409985,0.0020859473792631,0.005,0.2857140816327988,2025-02-08 15:00:00+00:00,1
0.013,559416.6480000016,669840.31,0.01400001,6.990383126047322e-06,0.003,0.0018244510978099,0.6583166167664254,68.29256632976481,0.3571426020409985,0.0010749078657679,0.2142855612245991,0.003160855245031,0.005,0.4285711224491982,2025-02-08 16:00:00+00:00,1
0.0157999999999999,614166.6080000015,701471.35,0.0200000099999999,7.086700856453219e-06,0.0099999999999998,0.0030478576181018,0.6601410678642353,84.78247967883527,0.0,0.0018766616045814,0.4999997500001222,0.0050375168496125,0.0,0.4999997500001277,2025-02-08 17:00:00+00:00,0
0.0149999999999999,602474.7960000015,409825.95,0.0120000099999999,7.118285809018568e-06,0.0009999999999998,0.0031748099356884,0.6631889254823372,85.10625622472477,0.4999995833336851,0.0015185794813242,0.0833332638889382,0.0065560963309367,0.006,0.4166663194447376,2025-02-08 18:00:00+00:00,0
0.0141999999999999,573588.8080000015,321106.03,0.0100000099999998,7.123628817936302e-06,0.006,0.0028848352775966,0.6663637354180256,91.11096938293647,0.2999997000003033,0.0008852067851626,0.5999994000006067,0.0074413031160994,0.003,0.09999990000009,2025-02-08 19:00:00+00:00,0
0.0133999999999999,473260.3780000016,264058.25,0.0100000099999998,7.101689559334461e-06,0.003,0.002100190573917,0.6692485706956223,82.05113478001468,0.2999997000003033,-2.265902684750465e-05,0.2999997000003033,0.0074186440892519,0.003,0.3999996000003933,2025-02-08 20:00:00+00:00,0
0.0119999999999999,394592.0340000015,276498.59,0.00700001,7.075714077335173e-06,0.002,0.0015534984973947,0.6713487612695394,70.96758168610603,0.4285708163274052,-0.0004953498370926,0.2857138775516035,0.0069232942521593,0.003,0.2857138775516035,2025-02-08 21:00:00+00:00,0
0.0099999999999999,305606.27200000145,256542.54,0.0110000099999998,7.069269512272232e-06,0.0039999999999998,0.0012130320310754,0.6729022597669341,78.57123214334844,0.4545450413226943,-0.0006694205358488,0.3636360330581453,0.0062538737163104,0.005,0.1818180165290777,2025-02-08 22:00:00+00:00,0
0.0091999999999999,252691.2140000015,145250.66,0.0080000099999998,7.10251279644696e-06,0.0049999999999998,0.0014512944269321,0.6741152917980096,75.99978720059607,0.0,-0.0002935858055121,0.6249992187509713,0.0059602879107982,0.0,0.3749995312505911,2025-02-08 23:00:00+00:00,0
0.0085999999999999,237973.3880000015,247516.9,0.00700001,7.062380912931821e-06,0.001,0.000857788503341,0.6755665862249417,47.05862975858332,0.4285708163274052,-0.000739507037276,0.1428569387758017,0.0052207808735221,0.003,0.4285708163274052,2025-02-09 00:00:00+00:00,0
0.0079999999999999,253413.97000000151,341261.16,0.0070000099999998,7.052101835649736e-06,0.0039999999999998,0.0010100833695623,0.6764243747282828,39.9998133342043,0.142856938775804,-0.0004213722700134,0.5714277551032002,0.0047994086035086,0.001,0.285713877551608,2025-02-09 01:00:00+00:00,0
0.0085999999999999,246882.18000000148,243839.64,0.01000001,6.978380769608914e-06,0.0,-0.0003245944130459,0.6774344580978451,21.739064272413188,0.0,-0.0014838722622925,0.0,0.0033155363412161,0.0,0.999999000001,2025-02-09 02:00:00+00:00,1
0.0113999999999999,322282.1720000015,633542.5,0.0250000099999999,7.1120246659815e-06,0.007,0.0019853515086935,0.6771098636847991,59.45934696880291,0.0799999680000131,0.0009082984848026,0.279999888000046,0.0042238348260188,0.002,0.6399997440001007,2025-02-09 03:00:00+00:00,0
0.0113999999999999,368865.2680000015,378166.14,0.0080000099999998,7.086976123061997e-06,0.0,0.001320637974201,0.6790952151934926,57.89463019410216,0.4999993750007743,9.959952092120083e-05,0.0,0.00432343434694,0.0039999999999998,0.4999993750007881,2025-02-09 04:00:00+00:00,0
0.0111999999999999,352788.24400000146,167131.78,0.0060000099999998,7.059724652187464e-06,0.0,0.0006112195776408,0.6804158531676936,53.65844497338665,0.3333327777787099,-0.0005460414562993,0.0,0.0037773928906407,0.002,0.6666655555574013,2025-02-09 05:00:00+00:00,0
0.0113999999999999,332972.6080000015,242182.98,0.0080000099999998,7.082044193398979e-06,0.0019999999999998,0.000796390300622,0.6810270727453345,52.4999081251608,0.4999993750007881,-0.0002475067096158,0.2499996875003802,0.0035298861810248,0.004,0.249999687500394,2025-02-09 06:00:00+00:00,0
0.0119999999999999,378331.66000000143,470634.9,0.0130000099999999,7.160679359923872e-06,0.004,0.0017568715938725,0.6818234630459565,64.44434419768679,0.0769230177515254,0.000654791099382,0.3076920710061018,0.0041846772804069,0.001,0.6153841420121952,2025-02-09 07:00:00+00:00,0
0.0085999999999999,332957.5200000015,406671.8,0.00800001,7.220402529715921e-06,0.0,0.0023226220480228,0.683580334639829,67.3468425657351,0.2499996875003906,0.0009861249719181,0.0,0.0051708022523251,0.002,0.7499990625011719,2025-02-09 08:00:00+00:00,0
0.0087999999999999,319994.9720000015,313353.4,0.00900001,7.191162030912091e-06,0.002,0.001479605774953,0.6859029566878518,74.99988068200807,0.3333329629633745,1.9544900027312906e-06,0.2222219753089163,0.0051727567423278,0.003,0.4444439506178326,2025-02-09 09:00:00+00:00,0
0.0099999999999999,339616.5320000015,265239.58,0.01200001,7.223909466122086e-06,0.006,0.001548991671626,0.6873825624628049,62.06881569596221,0.2499997916668402,6.217852709067273e-05,0.4999995833336805,0.0052349352694185,0.003,0.2499997916668402,2025-02-09 10:00:00+00:00,0
0.0101999999999999,365496.0500000015,371580.57,0.00900001,7.1669731790528425e-06,0.001,0.0004091261154093,0.688931554134431,54.54533884322066,0.0,-0.0009507484663717,0.1111109876544581,0.0042841868030467,0.0,0.8888879012356653,2025-02-09 11:00:00+00:00,0
0.0092,355751.5100000015,421912.2,0.00800001,7.189083035566486e-06,0.005,0.0006212426333547,0.6893406802498403,64.51598335100522,0.1249998437501953,-0.0005274593965765,0.6249992187509765,0.0037567274064702,0.001,0.2499996875003906,2025-02-09 12:00:00+00:00,0
0.0113999999999999,373805.4160000015,496941.33,0.0190000099999999,7.081922511460408e-06,0.001,-0.0014615897177593,0.689961922883195,40.90902582654977,0.1052631024931045,-0.0022180728546569,0.0526315512465522,0.0015386545518133,0.002,0.8421048199448307,2025-02-09 13:00:00+00:00,0
0.0111999999999999,422934.5380000015,558999.01,0.00800001,7.08432415911621e-06,0.005,-0.001000044422058,0.6885003331654357,31.57888919678315,0.1249998437501953,-0.0012597025072541,0.6249992187509765,0.0002789520445591,0.001,0.2499996875003906,2025-02-09 14:00:00+00:00,0
0.0115999999999999,473482.9380000015,517981.58,0.0140000099999999,7.182229113108708e-06,0.002,0.0007332948342163,0.6875002887433777,40.90902582654977,0.0,0.0005718949687993,0.1428570408164005,0.0008508470133585,0.0,0.8571422448983954,2025-02-09 15:00:00+00:00,0
0.0117999999999999,546510.3140000015,736717.45,0.01000001,7.227129711736028e-06,0.001,0.0011688555229875,0.688233583577594,49.999920454672,0.3999996000004,0.0008100368292743,0.0999999000001,0.0016608838426329,0.004,0.4999995000005,2025-02-09 16:00:00+00:00,0
0.0125999999999999,574537.6060000014,562048.66,0.0120000099999999,7.1539110941459895e-06,0.0,-0.0001869918800775,0.6894024391005815,39.21563244913189,0.2499997916668333,-0.0005788388557261,0.0,0.0010820449869067,0.0029999999999998,0.7499993750005278,2025-02-09 17:00:00+00:00,0
0.0109999999999999,568939.2640000015,468949.62,0.0110000099999998,7.182056292354384e-06,0.005,0.0002379403705994,0.689215447220504,48.93609732921674,0.3636360330581453,-6.231342245222038e-05,0.4545450413226943,0.0010197315644545,0.0039999999999998,0.1818180165290777,2025-02-09 18:00:00+00:00,0
0.0119999999999999,532594.8320000016,377276.85,0.0130000099999999,7.0993790229380726e-06,0.001,-0.000993785012147,0.6894533875911034,38.88883847743164,0.2307690532545764,-0.0011244947767424,0.0769230177515254,-0.0001047632122879,0.003,0.6923071597637206,2025-02-09 19:00:00+00:00,0
0.0113999999999999,524831.1500000015,479163.17,0.0110000099999998,7.101163760311223e-06,0.0069999999999998,-0.000594613677194,0.6884596025789563,56.09746519944969,0.1818180165290777,-0.000494096164473,0.636363057851762,-0.0005988593767609,0.002,0.1818180165290777,2025-02-09 20:00:00+00:00,0
0.0163999999999999,583351.8200000015,1029320.8,0.03500001,6.882147583084333e-06,0.0,-0.0043819985202349,0.6878649889017623,30.88232115055169,0.142857102040828,-0.0036845338610154,0.0,-0.0042833932377763,0.005,0.8571426122449679,2025-02-09 21:00:00+00:00,1
0.0211999999999999,689483.1840000015,1092705.48,0.03600001,7.064472652247213e-06,0.007,-0.0008643987175369,0.6834829903815274,39.74355407629768,0.1666666203703832,0.0003144994315992,0.1944443904321137,-0.0039688938061771,0.006,0.6388887114198023,2025-02-09 22:00:00+00:00,1
0.0221999999999999,648184.7280000014,262457.34,0.0160000099999999,7.13228681537692e-06,0.003,0.0007175211114679,0.6826185916639904,44.70584553636248,0.1249999218750496,0.0016200544240787,0.1874998828125745,-0.0023488393820984,0.002,0.6874995703127663,2025-02-09 23:00:00+00:00,0
0.0239999999999999,787312.0720000016,1072913.57,0.0220000099999999,7.237537425822996e-06,0.009,0.0022218516299389,0.6833361127754584,56.8181366219368,0.0,0.002531330021721,0.4090907231405824,0.0001824906396226,0.0,0.5909088223141695,2025-02-10 00:00:00+00:00,0
0.0281999999999999,817776.2240000016,631483.93,0.0320000099999999,7.020590943333055e-06,0.002,-0.0019410619207196,0.6855579644053973,41.22804485997248,0.0624999804687563,-0.0017440518405353,0.0624999804687563,-0.0015615612009127,0.002,0.874999726562585,2025-02-10 01:00:00+00:00,1
0.0237999999999999,722798.2880000016,554431.12,0.01300001,6.993823097194725e-06,0.005,-0.0018155869979569,0.6836169024846777,44.33959336064588,0.6153841420121985,-0.0011982483229843,0.384615088757624,-0.002759809523897,0.008,0.0,2025-02-10 02:00:00+00:00,1
0.0231999999999999,714630.7460000016,1051867.77,0.0330000099999999,7.096009315913716e-06,0.0119999999999999,0.0006931579351039,0.6818013154867207,51.23963977872079,0.0909090633608901,0.0012964655741902,0.3636362534435574,-0.0014633439497068,0.003,0.5454543801653412,2025-02-10 03:00:00+00:00,0
0.0231999999999999,815124.9040000016,764928.13,0.0160000099999999,7.159402761383707e-06,0.006,0.0015340702104233,0.6824944734218247,69.6969204163189,0.1249999218750496,0.0017081474215471,0.374999765625149,0.0002448034718403,0.002,0.4999996875001918,2025-02-10 04:00:00+00:00,0
0.0225999999999999,755316.0100000014,773869.1,0.01900001,7.215359727943831e-06,0.008,0.0021295275157001,0.6840285436322481,63.855367832822296,0.2631577562327598,0.0018021357082778,0.4210524099724158,0.0020469391801181,0.005,0.3157893074793118,2025-02-10 05:00:00+00:00,0
0.0183999999999999,702681.6140000015,368311.95,0.01100001,7.123560734480288e-06,0.001,0.0007789238469402,0.6861580711479482,52.499954062540205,0.1818180165290759,0.0001698235710432,0.0909090082645379,0.0022167627511613,0.002,0.7272720661163036,2025-02-10 06:00:00+00:00,0
0.0179999999999999,707184.9320000015,576947.71,0.01100001,7.112811343302149e-06,0.006,0.0008084006673482,0.6869369949948885,44.92749065327033,0.4545450413226897,0.0001531598961392,0.5454540495872277,0.0023699226473006,0.005,0.0,2025-02-10 07:00:00+00:00,0
0.0141999999999999,626721.3040000014,649549.63,0.01400001,7.196675729564281e-06,0.003,0.0020339472450351,0.6877453956622367,81.99988520016068,0.0714285204081997,0.0011872231775804,0.2142855612245991,0.003557145824881,0.001,0.7142852040819971,2025-02-10 08:00:00+00:00,0
0.0128,538464.9500000015,323646.36,0.00900001,7.187852161239702e-06,0.005,0.0016294209456971,0.6897793429072718,81.99988520016068,0.4444439506178326,0.0005364568712645,0.5555549382722909,0.0040936026961456,0.004,0.0,2025-02-10 09:00:00+00:00,0
0.0114,451036.6380000015,336727.54,0.01200001,7.142251235542953e-06,0.004,0.0008788314862707,0.691408763852969,64.86474214778502,0.333333055555787,-0.0002544231235495,0.333333055555787,0.0038391795725961,0.004,0.333333055555787,2025-02-10 10:00:00+00:00,0
0.0108,453965.6820000016,382957.17,0.00800001,7.167639622548001e-06,0.002,0.0010283206214347,0.6922875953392398,59.37487011747162,0.4999993750007812,-6.001434939373329e-05,0.2499996875003906,0.0037791652232024,0.004,0.2499996875003906,2025-02-10 11:00:00+00:00,0
0.0112,432305.5900000016,468647.25,0.01300001,7.138559333959061e-06,0.002,0.0002245445385767,0.6933159159606745,41.93538917815346,0.4615381065091488,-0.000748314834546,0.1538460355030496,0.0030308503886563,0.006,0.384615088757624,2025-02-10 12:00:00+00:00,1
0.0134,392792.4980000015,451984.17,0.02500001,7.269712017587408e-06,0.005,0.0027279386000997,0.6935404604992513,76.19034920656085,0.0,0.0016292336779232,0.199999920000032,0.0046600840665795,0.0,0.799999680000128,2025-02-10 13:00:00+00:00,0
0.015,454651.3240000016,632940.49,0.01700001,7.237538480264959e-06,0.0,0.0010308801200865,0.6962683990993511,60.7842302961545,0.3529409688582536,-0.0002630009115691,0.0,0.0043970831550104,0.006,0.6470584429067983,2025-02-10 14:00:00+00:00,0
0.0146,465347.1620000014,390206.73,0.01000001,7.231119859771819e-06,0.003,0.000760096104075,0.6972992792194377,49.999916666805554,0.5999994000006,-0.000434186697687,0.2999997000003,0.0039628964573233,0.006,0.0999999000001,2025-02-10 15:00:00+00:00,0
0.0152,467417.5760000015,393309.24,0.01100001,7.276408455227734e-06,0.004,0.0013254166235316,0.6980593753235127,56.52165311922352,0.1818180165290759,0.0001690154312593,0.3636360330581518,0.0041319118885827,0.002,0.4545450413226897,2025-02-10 16:00:00+00:00,0
0.0148,444604.48200000153,354581.78,0.01100001,7.333333333333333e-06,0.001,0.0020820277403941,0.6993847919470444,67.3468425657351,0.3636360330581518,0.000788796300699,0.0909090082645379,0.0049207081892818,0.004,0.5454540495872277,2025-02-10 17:00:00+00:00,0
0.0112,447289.4180000015,465408.85,0.00700001,7.360328791422735e-06,0.002,0.0022044240416748,0.7014668196874385,67.99990480013328,0.2857138775516035,0.000698693989145,0.2857138775516035,0.0056194021784268,0.002,0.4285708163274052,2025-02-10 18:00:00+00:00,0
0.0094,396979.1240000015,381389.02,0.00800001,7.342671705553729e-06,0.001,0.0015105008361181,0.7036712437291134,70.83323003487287,0.3749995312505859,-8.316231300320442e-05,0.1249998437501953,0.0055362398654236,0.003,0.4999993750007812,2025-02-10 19:00:00+00:00,0
0.0106,462801.6500000015,719319.36,0.01600001,7.428187763627463e-06,0.006,0.0023757673913025,0.7051817445652315,62.16204455829408,0.1249999218750488,0.0006947365010336,0.3749997656251464,0.0062309763664573,0.002,0.4999996875001952,2025-02-10 20:00:00+00:00,0
0.0102,435947.66400000144,259039.31,0.00900001,7.373494505462906e-06,0.002,0.0013923317391287,0.707557511956534,71.87484277378144,0.2222219753089163,-0.0003394538198766,0.2222219753089163,0.0058915225465806,0.002,0.5555549382722909,2025-02-10 21:00:00+00:00,0
0.01,410066.9480000015,225178.2,0.01000001,7.351864549904683e-06,0.004,0.0009400208405783,0.7089498436956628,69.69682185522637,0.3999996000004,-0.0006503624011391,0.3999996000004,0.0052411601454415,0.004,0.1999998000002,2025-02-10 22:00:00+00:00,0
0.0104,378607.7720000015,308112.97,0.00900001,7.379595080899452e-06,0.002,0.0012146847285011,0.7098898645362411,67.7417825185556,0.3333329629633745,-0.0002474408989219,0.2222219753089163,0.0049937192465195,0.003,0.4444439506178326,2025-02-10 23:00:00+00:00,0
0.0114,422701.2340000015,601856.33,0.01300001,7.434821061140205e-06,0.003,0.0021193934313676,0.7111045492647423,68.74984960970397,0.1538460355030496,0.0006060394408168,0.2307690532545744,0.0055997586873364,0.002,0.6153841420121985,2025-02-11 00:00:00+00:00,1
0.0106,373896.3680000015,475295.03,0.01200001,7.510646290092795e-06,0.001,0.0030368076405186,0.71322394269611,73.6840747924938,0.2499997916668402,0.0012572670136198,0.0833332638889467,0.0068570257009562,0.003,0.666666111111574,2025-02-11 01:00:00+00:00,1
0.0108,380154.6560000015,290330.75,0.01000001,7.477189967677264e-06,0.001,0.0019652332884495,0.7162607503366286,69.99987750021438,0.3999996000004,5.322702154253456e-06,0.0999999000001,0.0068623484031105,0.004,0.4999995000005,2025-02-11 02:00:00+00:00,1
0.011,390707.0240000015,277940.04,0.01100001,7.560909890961024e-06,0.001,0.0026365355166563,0.7182259836250782,69.23064497063723,0.2727270247936138,0.0005913814762965,0.0909090082645379,0.007453729879407,0.003,0.6363630578517656,2025-02-11 03:00:00+00:00,1
0.0144,443804.9140000016,573602.42,0.02600001,7.770361942847459e-06,0.002,0.0054849974477687,0.7208625191417345,87.9309283592244,0.0,0.0029359402969458,0.0769230473372894,0.0103896701763529,0.0,0.9230765680474736,2025-02-11 04:00:00+00:00,0
0.0142,447386.4180000015,619763.85,0.01200001,7.773423305881463e-06,0.003,0.0051536644547328,0.7263475165895033,91.5253151394566,0.4166663194447338,0.001912038853803,0.2499997916668402,0.012301709030156,0.005,0.333333055555787,2025-02-11 05:00:00+00:00,0
0.0146,489705.7820000015,686891.85,0.01400001,7.823268901093866e-06,0.003,0.0051331758607685,0.7315011810442361,91.80317334062076,0.4999996428573979,0.0014161016206334,0.2142855612245991,0.0137178106507894,0.007,0.2857140816327988,2025-02-11 06:00:00+00:00,0
0.0154,519936.6440000016,441485.06,0.01400001,7.713523404183436e-06,0.0,0.002848752412666,0.7366343569050047,73.84607431961227,0.1428570408163994,-0.0009367943016145,0.0,0.0127810163491749,0.002,0.8571422448983965,2025-02-11 07:00:00+00:00,0
0.0148,552601.8900000015,441266.27,0.00800001,7.72725222677724e-06,0.004,0.0026022520909771,0.7394831093176707,70.17535241623388,0.3749995312505859,-0.0009182835076886,0.4999993750007812,0.0118627328414863,0.003,0.1249998437501953,2025-02-11 08:00:00+00:00,0
0.0118,540448.3500000015,512834.72,0.01100001,7.673470170762262e-06,0.001,0.0013219518121801,0.7420853614086479,67.79652973293082,0.1818180165290759,-0.0018089753747138,0.0909090082645379,0.0100537574667725,0.002,0.7272720661163036,2025-02-11 09:00:00+00:00,0
0.0116,605592.5340000015,945484.77,0.01100001,7.5846316783422014e-06,0.001,-5.430842944376124e-05,0.7434073132208281,54.09829857572294,0.1818180165290759,-0.0025609592424563,0.0909090082645379,0.0074927982243161,0.002,0.7272720661163036,2025-02-11 10:00:00+00:00,0
0.0104,570661.0200000015,512234.28,0.00800001,7.610681933402559e-06,0.003,0.0004862660278154,0.7433530047913843,31.70726293881937,0.0,-0.0014477167817406,0.3749995312505859,0.0060450814425755,0.0,0.6249992187509765,2025-02-11 11:00:00+00:00,0
0.0102,601157.2720000015,593966.32,0.01300001,7.538398011663139e-06,0.001,-0.0009119027758933,0.7438392708191998,20.8333029514332,0.0769230177515248,-0.0023091852895503,0.0769230177515248,0.0037358961530251,0.001,0.8461531952667729,2025-02-11 12:00:00+00:00,0
0.0142,653775.5020000015,704357.42,0.02800001,7.365738242737335e-06,0.003,-0.0039903157391075,0.7429273680433064,7.462678770335614,0.0357142729591882,-0.0044255003099752,0.1071428188775646,-0.00068960415695,0.001,0.8571425510205174,2025-02-11 13:00:00+00:00,0
