volume_ma_5,volume,atr_5,alt_btc_ratio,ema_divergence,ema_14_prev,high,rsi_7,rsi_7_slope,ema_7,rsi_7_prev,lower_wick,candle_range,ema_7_prev,body_to_range,timestamp,binary_label
12988.6436,27710.707,4.760000000000014,0.0087470531132991,-3.009469594043708,514.1017427206468,508.3,27.586206785572983,-18.112717773624723,509.8253740971836,45.69892455919771,0.1000000000000227,3.8000000100000113,511.5671654629115,0.6315789457063633,2024-09-02 06:00:00+00:00,1
16757.4836,24186.404,4.700000000000012,0.0087422688437945,-3.392833959509346,512.8348436912273,506.3,16.568047268653373,-11.01815951691961,508.1440305728877,27.586206785572983,1.6000000000000227,4.800000010000011,509.8253740971836,0.2916666660590223,2024-09-02 07:00:00+00:00,1
22811.4934,33656.127,6.2600000000000025,0.0088087348751662,-2.560592998411721,511.536864532397,513.6,46.05809115252842,29.49004388387505,508.9580229296657,16.568047268653373,0.2000000000000454,10.700000010000046,508.1440305728877,0.7757009338544775,2024-09-02 08:00:00+00:00,0
23914.5018,12519.362,6.160000000000002,0.008836973169744,-1.385949940417845,511.5186159280775,516.8,56.63082423067541,10.572733078146989,510.7435171972493,46.05809115252842,2.0,7.400000009999977,508.9580229296657,0.6351351342768525,2024-09-02 09:00:00+00:00,0
28469.2842,44273.821,7.340000000000009,0.0088908247406643,-0.1095669547079296,512.1294671376671,525.4,58.41924384572686,1.7884196150514526,513.0826378979369,56.63082423067541,0.6000000000000227,10.00000001,510.7435171972493,0.4099999995900022,2024-09-02 10:00:00+00:00,0
24685.1438,8790.005,7.100000000000011,0.0088853498878248,0.6070675511605259,513.1922048526449,521.4,72.64957243224494,14.230328586518077,514.5869784234527,58.41924384572686,0.3000000000000682,2.6000000100000227,513.0826378979369,0.3846153831360913,2024-09-02 11:00:00+00:00,0
21361.9452,7570.411,6.6400000000000095,0.0088947585999506,1.0876443949362056,513.9799108722922,520.1,77.57847509280295,4.928902660558009,515.7902338175895,72.64957243224494,1.5,2.50000001,514.5869784234527,0.1199999995199818,2024-09-02 12:00:00+00:00,0
15337.7922,3535.362,4.959999999999991,0.008903216536195,1.2004311968925094,514.7025894226533,519.9,81.60377331545928,4.025298222656332,516.3426753631921,77.57847509280295,0.3999999999999772,2.3000000099999545,515.7902338175895,0.5652173888468723,2024-09-02 13:00:00+00:00,0
15172.2108,11691.455,4.820000000000005,0.008915132174002,1.7470615782677896,515.1422441662996,522.6,90.04149351440236,8.437720198943083,517.8570065223942,81.60377331545928,2.1000000000000227,6.700000010000045,516.3426753631921,0.6567164169302662,2024-09-02 14:00:00+00:00,0
7420.616999999998,5515.852,3.3600000000000136,0.0089207026069736,2.0208026068860363,516.1099449441264,523.6,83.7499996335942,-6.2914938808081615,518.9427548917956,90.04149351440236,1.3000000000000682,2.7000000100000454,517.8570065223942,0.0370370368998285,2024-09-02 15:00:00+00:00,0
6889.998799999999,6136.914,3.4799999999999955,0.00891764504242,1.9097075219251565,516.9219522849096,523.3,65.90909055957283,-17.84090907402137,519.2820661688468,83.7499996335942,0.1999999999999318,3.200000009999932,518.9427548917956,0.6249999980468883,2024-09-02 16:00:00+00:00,0
5847.405999999999,2357.447,3.6600000000000135,0.0089397393889087,2.100505465969718,517.3723586469216,523.2,62.49999963541666,-3.4090909241561675,520.2365496266351,65.90909055957283,0.5,3.400000010000091,519.2820661688468,0.8235294093425586,2024-09-02 17:00:00+00:00,0
5727.142199999999,2934.043,3.980000000000018,0.008913242671196,1.944507280732978,518.1360441606654,523.9,58.59374967956512,-3.9062499558515498,520.5024122199763,62.49999963541666,1.2999999999999543,3.900000009999977,520.2365496266351,0.4358974347797644,2024-09-02 18:00:00+00:00,0
3705.387799999998,1582.683,3.0200000000000045,0.0089356620355342,1.8832915509714208,518.5579049392434,522.5,60.44776087825806,1.8540111986929448,520.9268091649823,58.59374967956512,0.6000000000000227,1.9000000099999768,520.5024122199763,0.5263157867036075,2024-09-02 19:00:00+00:00,0
