ema_divergence,volume_ma_5,alt_btc_ratio,volume,atr_5,rsi_7,candle_range,ema_14_slope,volume_slope,lower_wick,ema_7_slope,rsi_7_slope,rsi_7_prev,upper_wick,ema_7,timestamp,binary_label
0.002284600875703,1360548.36,8.707686507760388e-06,918319.7,0.0048599999999999,55.371580494988685,0.0028000099999999,0.0003319304443465,454927.6,0.0022999999999999,-4.235099581695323e-05,-11.071060378510346,66.44264087349903,9.9999999999989e-05,0.5161270529874507,2024-09-03 00:00:00+00:00,0
0.00208183124374,1049340.1800000002,8.705460917111046e-06,1002648.9,0.0036999999999999,64.70550173234297,0.0037000099999999,0.0004210063851003,84329.20000000007,0.0011999999999999,0.0002182367531373,9.333921237354282,55.371580494988685,0.0013999999999999,0.516345289740588,2024-09-03 01:00:00+00:00,0
0.0017056366081728,969770.84,8.691472291569474e-06,1672019.9,0.0035399999999999,56.15354378861011,0.00570001,0.0001648722004202,669370.9999999999,0.0,-0.0002113224351469,-8.551957943732859,64.70550173234297,0.0041999999999999,0.516133967305441,2024-09-03 02:00:00+00:00,0
0.001275922208115,988292.84,8.702273468943761e-06,885083.6,0.0034799999999999,17.07302498637158,0.0024000099999999,-3.7774263024203934e-06,-786936.2999999999,0.0006999999999999,-0.0004334918263602,-39.08051880223853,56.15354378861011,0.0006,0.5157004754790808,2024-09-03 03:00:00+00:00,0
0.0008957437744735,1064884.26,8.69557713403321e-06,846349.2,0.0034799999999999,20.58802335858269,0.0028000099999999,-6.99404361287348e-05,-38734.40000000002,0.0011999999999999,-0.0004501188697701,3.5149983722111102,17.07302498637158,0.0011999999999999,0.5152503566093106,2024-09-03 04:00:00+00:00,0
0.0008637696667908,1335213.5399999998,8.718277971141824e-06,2269966.1,0.0035599999999999,36.470287891746885,0.0032000099999999,0.0002193849553551,1423616.9,0.0008,0.0001874108476723,15.882264533164197,20.58802335858269,0.0001999999999999,0.515437767456983,2024-09-03 05:00:00+00:00,0
0.0004058608412372,1318797.5599999998,8.702518211611281e-06,920569.0,0.0035999999999999,30.69285658416221,0.00390001,-0.0002765330386922,-1349397.1,0.0003999999999999,-0.0007344418642457,-5.777431307584671,36.470287891746885,0.0,0.5147033255927372,2024-09-03 06:00:00+00:00,0
0.0006196914099196,1327159.8199999998,8.74610908106645e-06,1713831.2,0.0034799999999999,53.52086292532358,0.0051000099999999,0.0003603380331332,793262.2,0.0,0.0005741686018156,22.828006341161363,30.69285658416221,0.0005999999999999,0.5152774941945529,2024-09-03 07:00:00+00:00,0
6.135823256592232e-05,1409267.12,8.695501302794298e-06,1295620.1,0.0044399999999999,34.73671412789534,0.0072000099999999,-0.0004610403712844,-418211.0999999999,0.001,-0.0010193735486382,-18.78414879742824,53.52086292532358,0.0004999999999999,0.5142581206459147,2024-09-03 08:00:00+00:00,0
-0.0002569369404662,1436987.1,8.68974419947685e-06,984949.1,0.0042999999999999,39.10599232293541,0.0021000099999999,-0.0003462349884465,-310671.0000000001,9.9999999999989e-05,-0.0006645301614787,4.369278195040067,34.73671412789534,0.0014999999999999,0.513593590484436,2024-09-03 09:00:00+00:00,0
-0.0003969309049216,1269000.6800000002,8.668063441896553e-06,1430034.0,0.0044,43.35242574163008,0.00370001,-0.0002334036566535,445084.9,0.0014,-0.0003733976211089,4.246433418694672,39.10599232293541,0.0018,0.513220192863327,2024-09-03 10:00:00+00:00,0
-0.0002646959516535,1376032.4200000002,8.699553087757313e-06,1455727.7,0.0047,49.999811828665166,0.00540001,3.771683090014744e-05,25693.69999999996,0.0016,0.0001699517841682,6.647386087035088,43.35242574163008,0.002,0.5133901446474952,2024-09-03 11:00:00+00:00,1
-0.0001932533669741,1248713.6800000002,8.686901380417456e-06,1077237.5,0.00424,43.11359173943599,0.00280001,6.02125344684179e-06,-378490.2,0.0005,7.746383812623492e-05,-6.886220089229177,49.999811828665166,0.0020999999999999,0.5134676084856215,2024-09-03 12:00:00+00:00,1
-0.0013770405747001,2064820.3,8.61487501753027e-06,5376153.2,0.00552,30.25201186383086,0.01360001,-0.0014081149136794,4298915.7,0.0017,-0.0025919021214053,-12.86157987560513,43.11359173943599,0.0011999999999999,0.5108757063642161,2024-09-03 13:00:00+00:00,0
